day,month,year,hour,minute,temperature ,humidity ,wind_speed ,visibility
11,12,2017,21,0,94,94,9.3,1.2
11,12,2017,21,30,94,94,11.1,1.2
11,12,2017,22,0,94,94,9.3,1.2
11,12,2017,22,30,94,94,7.4,1.2
12,12,2017,2,30,93,93,5.6,1
12,12,2017,3,0,100,100,0,1.2
12,12,2017,5,0,100,100,0,1.2
12,12,2017,5,30,99,99,0,1
12,12,2017,6,0,100,100,0,0.6
12,12,2017,6,30,100,100,-9999,0.7
12,12,2017,7,0,100,100,3.7,-9999
12,12,2017,7,30,100,100,5.6,0
12,12,2017,8,30,99,99,5.6,0
12,12,2017,8,30,100,100,5.6,0
12,12,2017,10,0,100,100,7.4,0.4
12,12,2017,10,30,100,100,9.3,0.4
12,12,2017,11,30,80,80,7.4,0
12,12,2017,11,30,100,100,9.3,0.4
12,12,2017,12,30,88,88,11.1,0.7
12,12,2017,13,0,82,82,9.3,0.9
12,12,2017,13,30,73,73,7.4,1.2
12,12,2017,14,0,64,64,7.4,1.2
12,12,2017,14,30,53,53,7.4,1
12,12,2017,14,30,64,64,5.6,1.2
12,12,2017,15,30,56,56,5.6,2.2
12,12,2017,17,30,53,53,7.4,1
12,12,2017,18,30,77,77,0,1.6
12,12,2017,19,0,82,82,0,1.2
12,12,2017,19,30,82,82,0,1.2
12,12,2017,20,30,86,86,0,1
12,12,2017,20,30,94,94,0,1.2
12,12,2017,21,0,100,100,0,1.2
12,12,2017,21,30,94,94,0,1.2
12,12,2017,22,0,100,100,0,1.2
12,12,2017,22,30,94,94,0,1.2
12,12,2017,23,30,90,90,0,1
13,12,2017,0,30,88,88,3.7,1.2
13,12,2017,1,30,94,94,0,1.2
13,12,2017,2,0,100,100,0,1.2
13,12,2017,2,30,98,98,0,1
13,12,2017,2,30,100,100,0,1.2
13,12,2017,3,30,100,100,0,0
13,12,2017,4,0,100,100,0,0
13,12,2017,4,30,100,100,0,0
13,12,2017,5,0,100,100,0,0
13,12,2017,5,30,100,100,0,0
13,12,2017,5,30,100,100,0,0
13,12,2017,6,0,100,100,0,0
13,12,2017,6,30,100,100,0,0
13,12,2017,7,0,100,100,0,0
13,12,2017,7,30,100,100,1.9,0
13,12,2017,8,0,100,100,3.7,0
13,12,2017,8,30,99,99,7.4,0
13,12,2017,8,30,100,100,7.4,0.1
13,12,2017,9,0,100,100,13,0.2
13,12,2017,9,30,100,100,14.8,0.4
13,12,2017,10,0,100,100,13,0.5
13,12,2017,10,30,100,100,11.1,0.7
13,12,2017,11,0,100,100,13,0.8
13,12,2017,11,30,90,90,9.3,1
13,12,2017,11,30,88,88,11.1,0.9
13,12,2017,12,0,73,73,13,0.9
13,12,2017,13,0,52,52,7.4,1.6
13,12,2017,14,0,31,31,11.1,1.9
13,12,2017,14,30,20,20,7.4,2
13,12,2017,14,30,33,33,11.1,2.5
13,12,2017,15,0,31,31,9.3,2.5
13,12,2017,15,30,22,22,0,2.5
13,12,2017,16,0,29,29,7.4,3.1
13,12,2017,16,30,28,28,9.3,3.1
13,12,2017,17,0,33,33,5.6,3.1
13,12,2017,17,30,22,22,0,2
13,12,2017,17,30,32,32,0,2.2
13,12,2017,19,0,52,52,0,1.2
13,12,2017,19,30,52,52,0,1.2
13,12,2017,20,0,52,52,0,1.2
13,12,2017,20,30,43,43,0,1
13,12,2017,20,30,55,55,0,1.2
13,12,2017,21,0,55,55,0,1.2
13,12,2017,21,30,55,55,0,1.2
13,12,2017,22,0,63,63,0,1.2
13,12,2017,22,30,67,67,0,1.2
13,12,2017,23,0,72,72,0,1.2
13,12,2017,23,30,64,64,0,1
14,12,2017,0,0,67,67,0,1.6
14,12,2017,0,30,67,67,0,1.6
14,12,2017,2,30,60,60,0,1
14,12,2017,2,30,72,72,0,1.6
14,12,2017,3,0,67,67,0,1.6
14,12,2017,3,30,72,72,0,1.6
14,12,2017,4,30,62,62,0,1.6
14,12,2017,5,30,69,69,0,1
14,12,2017,5,30,71,71,0,1.6
14,12,2017,6,0,71,71,0,1.6
14,12,2017,6,30,67,67,0,1.6
14,12,2017,7,0,47,47,0,1.6
14,12,2017,8,0,47,47,0,1.6
14,12,2017,8,30,26,26,0,1
14,12,2017,8,30,42,42,0,1.6
14,12,2017,9,0,45,45,0,1.6
14,12,2017,9,30,34,34,9.3,1.6
14,12,2017,10,0,30,30,14.8,1.9
14,12,2017,10,30,34,34,14.8,1.9
14,12,2017,11,0,34,34,14.8,1.9
14,12,2017,11,30,20,20,9.3,1
14,12,2017,11,30,35,35,11.1,1.9
14,12,2017,12,0,33,33,11.1,1.9
14,12,2017,12,30,31,31,13,2.2
14,12,2017,13,0,31,31,11.1,2.5
14,12,2017,13,30,33,33,9.3,2.5
14,12,2017,14,0,31,31,11.1,2.5
14,12,2017,14,30,27,27,5.6,2
14,12,2017,14,30,33,33,1.9,2.5
14,12,2017,15,0,33,33,0,2.5
14,12,2017,17,0,38,38,9.3,2.5
14,12,2017,17,30,28,28,9.3,2
14,12,2017,17,30,43,43,9.3,2.2
14,12,2017,18,0,46,46,5.6,1.6
14,12,2017,19,0,40,40,7.4,1.6
14,12,2017,19,30,42,42,5.6,1.6
14,12,2017,20,0,40,40,9.3,1.6
14,12,2017,20,30,30,30,7.4,1
14,12,2017,20,30,42,42,9.3,1.6
14,12,2017,21,30,45,45,3.7,1.2
14,12,2017,22,0,42,42,5.6,1.2
14,12,2017,22,30,42,42,0,1.2
14,12,2017,23,0,45,45,0,1.2
15,12,2017,0,0,48,48,0,1.2
15,12,2017,0,30,51,51,0,1.2
15,12,2017,1,0,51,51,0,1.2
15,12,2017,1,30,48,48,0,1.2
15,12,2017,2,0,58,58,5.6,1.2
15,12,2017,2,30,42,42,0,1
15,12,2017,2,30,51,51,3.7,1.2
15,12,2017,3,0,48,48,5.6,1.2
15,12,2017,4,0,58,58,3.7,1.2
15,12,2017,5,0,58,58,3.7,1.2
15,12,2017,5,30,56,56,0,9
15,12,2017,5,30,62,62,0,1.2
15,12,2017,6,0,47,47,0,1.2
15,12,2017,6,30,41,41,0,1.2
15,12,2017,7,0,54,54,0,1.2
15,12,2017,7,30,58,58,0,1.2
15,12,2017,8,0,62,62,7.4,1.2
15,12,2017,8,30,49,49,9.3,1
15,12,2017,8,30,58,58,7.4,1.6
15,12,2017,9,0,42,42,1.9,2.2
15,12,2017,9,30,36,36,0,2.2
15,12,2017,10,0,34,34,7.4,2.5
15,12,2017,10,30,32,32,7.4,2.5
15,12,2017,11,0,30,30,11.1,2.5
15,12,2017,11,30,20,20,9.3,2
15,12,2017,11,30,32,32,9.3,2.5
15,12,2017,12,30,28,28,11.1,2.5
15,12,2017,13,0,28,28,13,2.5
15,12,2017,13,30,25,25,11.1,2.5
15,12,2017,14,0,25,25,13,2.5
15,12,2017,14,30,22,22,7.4,2.5
15,12,2017,15,0,22,22,3.7,2.5
15,12,2017,15,30,23,23,7.4,2.5
15,12,2017,16,0,23,23,11.1,2.5
15,12,2017,16,30,23,23,9.3,2.5
15,12,2017,17,0,23,23,9.3,2.2
15,12,2017,17,30,16,16,11.1,1
15,12,2017,17,30,25,25,11.1,1.9
15,12,2017,18,0,28,28,7.4,1.9
15,12,2017,18,30,32,32,9.3,1.9
15,12,2017,19,0,35,35,11.1,1.6
15,12,2017,19,30,37,37,11.1,1.6
15,12,2017,20,0,37,37,11.1,1.6
15,12,2017,20,30,29,29,7.4,1
15,12,2017,20,30,39,39,11.1,1.6
15,12,2017,21,0,39,39,9.3,1.6
15,12,2017,21,30,42,42,9.3,1.6
15,12,2017,22,30,51,51,7.4,1.6
15,12,2017,23,0,48,48,7.4,1.6
15,12,2017,23,30,42,42,7.4,1
16,12,2017,0,0,51,51,3.7,1.6
16,12,2017,1,0,44,44,7.4,1.6
16,12,2017,2,30,45,45,3.7,1
16,12,2017,3,0,51,51,0,1.6
16,12,2017,3,30,47,47,0,1.6
16,12,2017,4,30,39,39,9.3,1.6
16,12,2017,5,0,36,36,7.4,1.6
16,12,2017,5,30,27,27,5.6,1
16,12,2017,5,30,36,36,5.6,1.6
16,12,2017,6,0,38,38,5.6,1.6
16,12,2017,7,0,54,54,1.9,1.6
16,12,2017,7,30,54,54,0,1.6
16,12,2017,8,0,58,58,0,1.6
16,12,2017,8,30,52,52,0,1
16,12,2017,8,30,58,58,0,1.6
16,12,2017,9,0,41,41,3.7,1.6
16,12,2017,9,30,36,36,5.6,1.6
16,12,2017,10,0,32,32,3.7,1.6
16,12,2017,10,30,30,30,3.7,1.6
16,12,2017,11,30,16,16,3.7,1
16,12,2017,12,0,30,30,3.7,2.2
16,12,2017,12,30,27,27,7.4,2.5
16,12,2017,13,0,14,14,11.1,2.5
16,12,2017,13,30,14,14,11.1,2.5
16,12,2017,14,0,11,11,11.1,2.5
16,12,2017,14,30,8,8,11.1,2
16,12,2017,14,30,11,11,13,3.1
16,12,2017,15,0,11,11,11.1,3.1
16,12,2017,15,30,10,10,11.1,3.1
16,12,2017,16,0,11,11,11.1,3.1
16,12,2017,16,30,12,12,9.3,3.1
16,12,2017,17,0,14,14,9.3,3.1
16,12,2017,17,30,10,10,7.4,2
16,12,2017,17,30,16,16,7.4,3.1
16,12,2017,18,0,18,18,7.4,2.5
16,12,2017,18,30,18,18,7.4,2.2
16,12,2017,19,0,22,22,5.6,1.9
16,12,2017,19,30,26,26,5.6,1.9
16,12,2017,20,0,29,29,0,1.6
16,12,2017,20,30,21,21,0,1
16,12,2017,20,30,34,34,0,1.6
16,12,2017,21,0,38,38,0,1.6
16,12,2017,21,30,38,38,0,1.6
16,12,2017,22,0,38,38,0,1.6
16,12,2017,22,30,36,36,5.6,1.6
16,12,2017,23,30,31,31,0,1
17,12,2017,1,0,54,54,0,1.6
17,12,2017,2,30,45,45,0,1
17,12,2017,4,0,62,62,0,1.2
17,12,2017,5,0,58,58,0,1.2
17,12,2017,5,30,46,46,3.7,1
17,12,2017,5,30,62,62,3.7,1.2
17,12,2017,6,0,50,50,0,1.2
17,12,2017,6,30,54,54,0,1.2
17,12,2017,7,0,57,57,0,1.2
17,12,2017,7,30,57,57,0,1.2
17,12,2017,8,0,54,54,0,1.2
17,12,2017,8,30,45,45,0,1
17,12,2017,9,0,39,39,1.9,1.2
17,12,2017,9,30,34,34,0,1.2
17,12,2017,10,0,28,28,0,1.2
17,12,2017,10,30,28,28,0,1.9
17,12,2017,11,0,24,24,1.9,2.5
17,12,2017,11,30,16,16,0,2
17,12,2017,11,30,23,23,0,2.5
17,12,2017,12,0,20,20,1.9,3.1
17,12,2017,12,30,19,19,7.4,3.1
17,12,2017,13,0,15,15,9.3,3.1
17,12,2017,13,30,15,15,9.3,3.1
17,12,2017,14,0,15,15,11.1,3.1
17,12,2017,14,30,7,7,7.4,2
17,12,2017,14,30,13,13,11.1,3.1
17,12,2017,15,0,12,12,11.1,3.1
17,12,2017,15,30,12,12,11.1,3.1
17,12,2017,16,0,10,10,9.3,3.1
17,12,2017,17,30,4,4,3.7,2
17,12,2017,18,0,17,17,5.6,3.1
17,12,2017,18,30,24,24,3.7,2.5
17,12,2017,19,0,26,26,1.9,2.5
17,12,2017,19,30,30,30,0,2.2
17,12,2017,20,0,30,30,3.7,1.9
17,12,2017,20,30,16,16,3.7,1
17,12,2017,21,30,27,27,5.6,1.9
17,12,2017,22,0,26,26,9.3,1.9
17,12,2017,22,30,29,29,3.7,1.6
17,12,2017,23,0,38,38,1.9,1.6
18,12,2017,0,0,41,41,0,1.6
18,12,2017,0,30,36,36,1.9,1.6
18,12,2017,1,0,31,31,5.6,1.6
18,12,2017,1,30,29,29,1.9,1.6
18,12,2017,2,0,27,27,0,1.6
18,12,2017,2,30,23,23,0,1
18,12,2017,5,0,27,27,3.7,1.6
18,12,2017,6,0,31,31,3.7,1.6
18,12,2017,7,0,31,31,9.3,1.6
18,12,2017,8,0,29,29,0,1.6
18,12,2017,8,30,27,27,0,1
18,12,2017,8,30,31,31,1.9,1.6
18,12,2017,9,30,26,26,0,1.6
18,12,2017,10,0,20,20,0,1.6
18,12,2017,10,30,14,14,11.1,1.9
18,12,2017,11,0,14,14,9.3,1.9
18,12,2017,11,30,10,10,7.4,1
18,12,2017,11,30,14,14,11.1,1.9
18,12,2017,12,0,13,13,11.1,1.9
18,12,2017,13,30,15,15,9.3,2.5
18,12,2017,14,0,14,14,9.3,3.1
18,12,2017,14,30,11,11,7.4,2
18,12,2017,14,30,16,16,11.1,3.1
18,12,2017,15,0,17,17,11.1,3.1
18,12,2017,15,30,16,16,11.1,3.1
18,12,2017,16,30,16,16,9.3,3.1
18,12,2017,17,0,16,16,9.3,3.1
18,12,2017,17,30,10,10,3.7,2
18,12,2017,17,30,18,18,5.6,3.1
18,12,2017,18,0,22,22,0,2.5
18,12,2017,19,0,25,25,5.6,1.9
18,12,2017,19,30,28,28,5.6,1.9
18,12,2017,20,30,18,18,9.3,1
18,12,2017,20,30,26,26,9.3,1.6
18,12,2017,21,0,26,26,7.4,1.6
18,12,2017,21,30,26,26,9.3,1.6
18,12,2017,22,0,26,26,3.7,1.6
18,12,2017,23,30,24,24,9.3,1
19,12,2017,0,0,39,39,3.7,1.6
19,12,2017,0,30,39,39,0,1.2
19,12,2017,1,0,44,44,0,1.2
19,12,2017,1,30,41,41,0,1.2
19,12,2017,2,30,36,36,0,1
19,12,2017,2,30,47,47,0,1.2
19,12,2017,3,0,44,44,0,1.2
19,12,2017,4,0,50,50,0,1.2
19,12,2017,4,30,54,54,0,1.2
19,12,2017,5,30,39,39,0,1
19,12,2017,5,30,47,47,0,1.2
19,12,2017,6,0,50,50,0,1.2
19,12,2017,6,30,50,50,0,1.2
19,12,2017,7,0,50,50,0,1.2
19,12,2017,7,30,54,54,0,1.2
19,12,2017,8,0,47,47,0,0.7
19,12,2017,8,30,46,46,0,1
19,12,2017,8,30,48,48,0,0.7
19,12,2017,9,0,45,45,0,0.6
19,12,2017,9,30,30,30,0,0.7
19,12,2017,10,0,N/A,N/A,0,1.2
19,12,2017,10,30,25,25,0,1.2
19,12,2017,11,0,20,20,1.9,1.2
19,12,2017,11,30,10,10,0,1
19,12,2017,11,30,20,20,0,1.2
19,12,2017,12,0,19,19,0,1.2
19,12,2017,12,30,21,21,0,1.2
19,12,2017,13,0,21,21,0,1.2
19,12,2017,13,30,15,15,1.9,1.6
19,12,2017,14,0,16,16,1.9,1.9
19,12,2017,14,30,11,11,0,1
19,12,2017,14,30,17,17,1.9,1.9
19,12,2017,15,0,18,18,0,1.9
19,12,2017,15,30,21,21,0,1.9
19,12,2017,16,0,22,22,3.7,1.9
19,12,2017,16,30,25,25,0,1.9
19,12,2017,17,0,25,25,1.9,1.9
19,12,2017,17,30,21,21,3.7,1
19,12,2017,17,30,27,27,0,1.9
19,12,2017,18,0,29,29,0,1.6
19,12,2017,18,30,35,35,0,1.6
19,12,2017,19,0,40,40,7.4,1.2
19,12,2017,19,30,37,37,1.9,1.2
19,12,2017,20,30,25,25,0,1
19,12,2017,20,30,35,35,1.9,1.2
19,12,2017,21,0,42,42,0,1.2
19,12,2017,21,30,45,45,1.9,1.2
19,12,2017,22,30,45,45,0,1.2
19,12,2017,23,0,42,42,0,1.2
20,12,2017,0,0,51,51,0,1.2
20,12,2017,2,0,55,55,0,1.2
20,12,2017,2,30,46,46,0,1
20,12,2017,2,30,45,45,0,1.2
20,12,2017,4,0,54,54,0,1.2
20,12,2017,4,30,54,54,0,1.2
20,12,2017,5,30,50,50,0,1
20,12,2017,5,30,54,54,0,1.2
20,12,2017,6,0,54,54,0,1.2
20,12,2017,6,30,58,58,0,1.2
20,12,2017,8,0,55,55,1.9,1.1
20,12,2017,8,30,44,44,0,1
20,12,2017,8,30,48,48,0,0.9
20,12,2017,9,0,45,45,0,1.1
20,12,2017,9,30,34,34,7.4,1.1
20,12,2017,10,0,30,30,1.9,1.1
20,12,2017,10,30,25,25,1.9,1.6
20,12,2017,11,0,23,23,5.6,1.6
20,12,2017,11,30,16,16,3.7,1
20,12,2017,11,30,22,22,3.7,1.6
20,12,2017,12,0,22,22,1.9,1.6
20,12,2017,12,30,22,22,0,1.9
20,12,2017,13,30,21,21,5.6,1.9
20,12,2017,14,0,18,18,3.7,1.9
20,12,2017,14,30,14,14,0,1
20,12,2017,14,30,18,18,0,1.9
20,12,2017,15,0,24,24,5.6,1.9
20,12,2017,15,30,21,21,0,1.9
20,12,2017,16,0,24,24,5.6,1.9
20,12,2017,16,30,26,26,0,1.9
20,12,2017,17,0,29,29,0,1.9
20,12,2017,17,30,25,25,0,1
20,12,2017,17,30,35,35,1.9,1.9
20,12,2017,18,0,43,43,0,1.6
20,12,2017,19,0,40,40,0,1.2
20,12,2017,20,0,46,46,0,1.2
20,12,2017,20,30,38,38,0,1
20,12,2017,20,30,49,49,0,1.2
20,12,2017,21,0,45,45,0,1.2
20,12,2017,21,30,48,48,0,1.2
20,12,2017,22,0,48,48,0,1.2
20,12,2017,22,30,59,59,0,1.2
21,12,2017,0,0,52,52,0,1.2
21,12,2017,0,30,55,55,0,1.2
21,12,2017,1,30,51,51,0,1.2
21,12,2017,2,30,42,42,0,1
21,12,2017,2,30,55,55,0,1.2
21,12,2017,5,30,61,61,0,1
21,12,2017,7,0,58,58,0,1.2
21,12,2017,7,30,62,62,0,1.2
21,12,2017,8,0,55,55,0,1
21,12,2017,8,30,50,50,0,1
21,12,2017,8,30,52,52,0,0.9
21,12,2017,9,0,40,40,0,1.2
21,12,2017,10,0,29,29,0,1.6
21,12,2017,10,30,29,29,0,1.6
21,12,2017,11,0,29,29,0,1.9
21,12,2017,11,30,22,22,0,1
21,12,2017,11,30,26,26,1.9,1.9
21,12,2017,12,0,24,24,13,1.9
21,12,2017,12,30,24,24,13,2.2
21,12,2017,13,0,23,23,13,2.5
21,12,2017,13,30,21,21,9.3,2.5
21,12,2017,14,30,12,12,7.4,2
21,12,2017,14,30,20,20,7.4,2.5
21,12,2017,15,30,21,21,0,2.5
21,12,2017,16,0,20,20,5.6,2.5
21,12,2017,16,30,21,21,5.6,2.5
21,12,2017,17,0,N/A,N/A,1.9,2.5
21,12,2017,17,30,19,19,3.7,2
21,12,2017,17,30,25,25,5.6,2.5
21,12,2017,18,0,25,25,0,2.5
21,12,2017,18,30,29,29,0,2.2
21,12,2017,19,0,31,31,0,1.9
21,12,2017,20,0,37,37,0,1.6
21,12,2017,20,30,29,29,0,1
21,12,2017,20,30,37,37,0,1.6
21,12,2017,21,30,48,48,0,1.6
21,12,2017,22,0,48,48,0,1.6
21,12,2017,22,30,52,52,0,1.6
21,12,2017,23,0,55,55,0,1.2
21,12,2017,23,30,49,49,0,1
22,12,2017,0,0,59,59,0,1.2
22,12,2017,0,30,63,63,0,1.2
22,12,2017,1,0,67,67,0,1.2
22,12,2017,1,30,67,67,0,1.2
22,12,2017,2,0,67,67,0,1.2
22,12,2017,2,30,57,57,0,1
22,12,2017,2,30,67,67,0,1.2
22,12,2017,3,30,72,72,0,1.2
22,12,2017,4,0,72,72,0,1.2
22,12,2017,4,30,72,72,0,1.2
22,12,2017,5,30,62,62,0,1
22,12,2017,5,30,72,72,0,1.2
22,12,2017,6,0,72,72,0,1.2
22,12,2017,6,30,72,72,0,1.2
22,12,2017,7,0,72,72,0,1.2
22,12,2017,8,0,72,72,0,1
22,12,2017,8,30,53,53,3.7,1
22,12,2017,8,30,59,59,0,1
22,12,2017,9,0,52,52,0,0.8
22,12,2017,9,30,46,46,0,0.9
22,12,2017,10,0,38,38,0,1.2
22,12,2017,11,0,38,38,9.3,1.2
22,12,2017,11,30,32,32,3.7,1
22,12,2017,11,30,38,38,9.3,1.9
22,12,2017,12,0,36,36,9.3,1.9
22,12,2017,12,30,29,29,5.6,2.2
22,12,2017,13,30,22,22,9.3,2.2
22,12,2017,14,0,22,22,11.1,2.5
22,12,2017,14,30,13,13,9.3,2
22,12,2017,14,30,22,22,11.1,2.5
22,12,2017,15,0,21,21,11.1,2.5
22,12,2017,15,30,21,21,7.4,2.5
22,12,2017,16,0,19,19,13,2.5
22,12,2017,16,30,21,21,9.3,2.5
22,12,2017,17,0,21,21,9.3,2.2
22,12,2017,17,30,17,17,0,1
22,12,2017,18,0,29,29,5.6,1.6
22,12,2017,18,30,29,29,5.6,1.6
22,12,2017,19,30,27,27,5.6,1.6
22,12,2017,20,30,20,20,5.6,1
22,12,2017,20,30,30,30,3.7,1.6
22,12,2017,21,0,37,37,0,1.6
22,12,2017,21,30,42,42,0,1.6
22,12,2017,22,0,42,42,0,1.6
22,12,2017,22,30,45,45,0,1.2
22,12,2017,23,30,39,39,0,1
23,12,2017,0,30,58,58,0,1.2
23,12,2017,1,30,63,63,0,1.2
23,12,2017,2,0,63,63,0,1.2
23,12,2017,2,30,51,51,0,1
23,12,2017,2,30,67,67,0,1.2
23,12,2017,3,0,67,67,0,1.2
23,12,2017,3,30,63,63,0,1.2
23,12,2017,4,0,62,62,0,1.2
23,12,2017,4,30,45,45,0,1.2
23,12,2017,5,30,39,39,0,1
23,12,2017,7,0,54,54,0,1.2
23,12,2017,7,30,51,51,0,1.2
23,12,2017,8,0,54,54,0,0.9
23,12,2017,8,30,37,37,0,1
23,12,2017,9,0,35,35,0,1.6
23,12,2017,9,30,29,29,0,1.6
23,12,2017,10,0,27,27,7.4,1.9
23,12,2017,11,0,22,22,5.6,2.5
23,12,2017,11,30,12,12,5.6,2
23,12,2017,11,30,18,18,7.4,2.5
23,12,2017,12,0,17,17,5.6,2.5
23,12,2017,12,30,17,17,7.4,2.5
23,12,2017,13,0,17,17,9.3,2.5
23,12,2017,13,30,13,13,7.4,2.5
23,12,2017,14,0,13,13,11.1,2.5
23,12,2017,14,30,11,11,7.4,2
23,12,2017,14,30,14,14,7.4,2.5
23,12,2017,15,0,13,13,9.3,2.5
23,12,2017,15,30,13,13,13,3.1
23,12,2017,16,0,13,13,7.4,3.1
23,12,2017,16,30,14,14,9.3,3.1
23,12,2017,17,0,14,14,7.4,3.1
23,12,2017,17,30,9,9,3.7,1
23,12,2017,17,30,15,15,5.6,3.1
23,12,2017,18,0,18,18,0,2.5
23,12,2017,18,30,26,26,0,2.5
23,12,2017,19,0,28,28,1.9,2.2
23,12,2017,19,30,28,28,0,1.6
23,12,2017,20,0,34,34,0,1.6
23,12,2017,20,30,24,24,0,1
23,12,2017,21,0,39,39,0,1.6
23,12,2017,22,0,42,42,3.7,1.6
23,12,2017,22,30,48,48,1.9,1.6
23,12,2017,23,30,42,42,0,1
24,12,2017,0,30,44,44,0,1.6
24,12,2017,1,0,47,47,0,1.6
24,12,2017,1,30,44,44,0,1.6
24,12,2017,2,30,41,41,0,1
24,12,2017,2,30,44,44,0,1.6
24,12,2017,3,0,47,47,0,1.6
24,12,2017,4,0,50,50,0,1.6
24,12,2017,4,30,54,54,0,1.6
24,12,2017,5,30,47,47,0,1
24,12,2017,8,30,43,43,0,1
24,12,2017,9,0,37,37,7.4,1.2
24,12,2017,9,30,32,32,5.6,1.2
24,12,2017,10,0,31,31,7.4,1.9
24,12,2017,10,30,29,29,0,1.9
24,12,2017,11,0,31,31,0,2.2
24,12,2017,11,30,16,16,7.4,2
24,12,2017,11,30,29,29,7.4,2.5
24,12,2017,13,0,24,24,9.3,3.1
24,12,2017,13,30,24,24,9.3,3.1
24,12,2017,14,30,14,14,3.7,2
24,12,2017,14,30,21,21,5.6,3.1
24,12,2017,15,30,22,22,0,3.1
24,12,2017,16,0,21,21,1.9,3.1
24,12,2017,16,30,22,22,5.6,3.1
24,12,2017,17,0,25,25,5.6,3.1
24,12,2017,17,30,20,20,3.7,2
24,12,2017,17,30,29,29,5.6,2.5
24,12,2017,18,0,31,31,0,2.2
24,12,2017,19,0,42,42,0,1.9
24,12,2017,19,30,42,42,0,1.9
24,12,2017,20,0,45,45,0,1.9
24,12,2017,20,30,24,24,0,1
24,12,2017,21,30,52,52,5.6,1.2
24,12,2017,22,0,48,48,0,1.2
24,12,2017,22,30,48,48,0,1.2
24,12,2017,23,0,51,51,0,1.2
25,12,2017,0,0,48,48,0,1.2
25,12,2017,0,30,51,51,0,1.2
25,12,2017,1,30,51,51,0,1.6
25,12,2017,2,0,51,51,0,1.6
25,12,2017,2,30,50,50,0,1
25,12,2017,3,0,58,58,0,1.6
25,12,2017,4,30,62,62,0,1.6
25,12,2017,5,0,67,67,0,1.6
25,12,2017,5,30,67,67,0,1
25,12,2017,5,30,62,62,0,1.6
25,12,2017,6,0,71,71,0,1.6
25,12,2017,6,30,67,67,0,1.6
25,12,2017,7,30,67,67,0,1.2
25,12,2017,8,0,67,67,0,1.2
25,12,2017,8,30,59,59,0,1
25,12,2017,9,0,49,49,0,1.2
25,12,2017,9,30,37,37,0,1.6
25,12,2017,10,0,35,35,0,-9999
25,12,2017,10,30,31,31,9.3,1.9
25,12,2017,11,0,33,33,11.1,1.9
25,12,2017,11,30,23,23,9.3,1
25,12,2017,11,30,31,31,9.3,1.9
25,12,2017,12,30,25,25,9.3,2.2
25,12,2017,14,30,17,17,7.4,2.5
25,12,2017,15,0,19,19,9.3,2.5
25,12,2017,15,30,17,17,9.3,3.1
25,12,2017,16,0,18,18,9.3,3.1
25,12,2017,16,30,17,17,7.4,3.1
25,12,2017,17,0,17,17,7.4,3.1
25,12,2017,17,30,13,13,5.6,2
25,12,2017,17,30,20,20,3.7,3.1
25,12,2017,19,0,22,22,1.9,2.5
25,12,2017,19,30,30,30,0,1.9
25,12,2017,20,30,22,22,0,1
25,12,2017,20,30,26,26,9.3,1.6
25,12,2017,21,0,28,28,9.3,1.6
25,12,2017,22,0,32,32,7.4,1.6
26,12,2017,0,0,48,48,0,1.6
26,12,2017,2,30,47,47,0,1
26,12,2017,2,30,58,58,0,1.2
26,12,2017,3,0,62,62,0,1.2
26,12,2017,3,30,58,58,0,1.2
26,12,2017,5,30,60,60,0,1
26,12,2017,5,30,71,71,0,1.2
26,12,2017,6,30,71,71,0,1.2
26,12,2017,7,30,71,71,0,1.1
26,12,2017,8,0,72,72,0,0.9
26,12,2017,8,30,63,63,0,1
26,12,2017,8,30,63,63,0,0.7
26,12,2017,9,0,52,52,0,0.7
26,12,2017,10,0,35,35,5.6,1.6
26,12,2017,10,30,35,35,3.7,1.6
26,12,2017,11,0,35,35,9.3,1.9
26,12,2017,11,30,19,19,3.7,1
26,12,2017,11,30,31,31,7.4,1.9
26,12,2017,12,0,25,25,7.4,1.9
26,12,2017,12,30,29,29,7.4,1.9
26,12,2017,13,0,25,25,7.4,2.2
26,12,2017,13,30,25,25,5.6,2.5
26,12,2017,14,0,25,25,9.3,2.5
26,12,2017,14,30,15,15,3.7,2
26,12,2017,14,30,24,24,5.6,2.5
26,12,2017,15,0,22,22,5.6,2.5
26,12,2017,15,30,21,21,3.7,2.5
26,12,2017,16,30,24,24,7.4,2.5
26,12,2017,17,30,20,20,0,1
26,12,2017,17,30,29,29,0,2.2
26,12,2017,19,0,42,42,0,1.2
26,12,2017,19,30,42,42,0,1.2
26,12,2017,20,30,43,43,0,1
26,12,2017,20,30,45,45,0,1.2
26,12,2017,21,0,42,42,0,1.2
26,12,2017,21,30,42,42,0,1.2
26,12,2017,22,30,55,55,0,1.2
26,12,2017,23,0,51,51,0,1.2
26,12,2017,23,30,51,51,0,1
27,12,2017,0,30,55,55,0,1.2
27,12,2017,1,0,58,58,0,1.2
27,12,2017,2,0,54,54,0,1.2
27,12,2017,2,30,52,52,0,1
27,12,2017,2,30,58,58,0,1.2
27,12,2017,3,0,62,62,0,1.2
27,12,2017,4,30,62,62,0,1.2
27,12,2017,5,0,58,58,0,1.2
27,12,2017,5,30,70,70,0,1
27,12,2017,6,30,62,62,0,1.2
27,12,2017,7,0,66,66,0,1.2
27,12,2017,7,30,71,71,0,1.2
27,12,2017,8,0,62,62,0,0.7
27,12,2017,8,30,51,51,0,1
