Date,Time,solar_output,temperature,humidity,wind_speed,visibility,serial
24-12-16,14:00,18.15361,27,21,9.3,4,17
24-12-16,14:30,18.59058,28,14,9.3,4,18
24-12-16,15:00,16.42004,27,23,9.3,5,19
24-12-16,15:30,12.59468,26.4,23.35,9.3,5,20
24-12-16,16:00,9.43744,26,24,9.3,5,21
24-12-16,16:30,5.26508,26,26,9.3,5,22
24-12-16,17:00,1.33962,25,29,9.3,5,23
24-12-16,17:30,0.18484,24,26,3.7,4,24
24-12-16,18:00,0,23,33,3.7,4,25
25-12-16,6:00,0,16,55,11.1,3,1
25-12-16,6:30,0,16,55,11.1,3,2
25-12-16,7:00,0,15,59,5.6,2.5,3
25-12-16,7:30,0.61415,15,59,9.3,2.5,4
25-12-16,8:00,1.79268,15,63,9.3,2,5
25-12-16,8:30,8.26035,15,52,5.6,2,6
25-12-16,9:00,11.92362,17,52,13,2,7
25-12-16,9:30,15.59801,18,45,13,2.5,8
25-12-16,10:00,18.26354,18,42,18.5,2.5,9
25-12-16,10:30,19.82146,20,35,13,2.5,10
25-12-16,11:00,21.51158,20.4,25.56,11.19,2.2,11
25-12-16,11:30,22.90687,21,17,11.1,2,12
25-12-16,12:00,23.8493,22,23,14.8,3,13
25-12-16,12:30,23.39343,23,22,13,3,14
25-12-16,13:00,23.11377,23,22,14.8,3,15
25-12-16,13:30,22.22427,23,19,18.5,3.5,16
25-12-16,14:00,20.17328,24,13,18.5,4,17
25-12-16,14:30,19.00912,24,6,16.7,2,18
25-12-16,15:00,16.34464,24,11,16.7,3,19
25-12-16,15:30,13.6597,23,12,16.7,3,20
25-12-16,16:00,11.05769,23,13,18.5,3,21
25-12-16,16:30,5.74219,23,14,14.8,3,22
25-12-16,17:00,1.39885,22,20,11.1,3,23
25-12-16,17:30,0.21855,22,16,3.7,2,24
25-12-16,18:00,0,21,27,7.4,3,25
26-12-16,6:00,0,13,82,1.9,2,1
26-12-16,6:30,0,13,82,5.6,2,2
26-12-16,7:00,0,13,82,1.9,2,3
26-12-16,7:30,0.49629,14,77,9.3,2,4
26-12-16,8:00,1.99053,14,72,5.6,1.8,5
26-12-16,8:30,6.8836,15,60,5.6,2,6
26-12-16,9:00,10.94821,18,52,7.4,3,7
26-12-16,9:30,14.87265,19,46,11.1,3,8
26-12-16,10:00,17.54829,19,43,11.1,3,9
26-12-16,10:30,19.61536,20,40,11.1,3,10
26-12-16,11:00,21.11251,20,43,13,3,11
26-12-16,11:30,22.57986,22,28,7.4,2,12
26-12-16,12:00,22.6743,22,38,11.1,3.5,13
26-12-16,12:30,23.02917,22,38,9.3,3.5,14
26-12-16,13:00,22.33444,23,36,7.4,3.5,15
26-12-16,13:30,21.60249,24,31,7.4,3.5,16
26-12-16,14:00,19.60241,24,27,7.4,4,17
26-12-16,14:30,18.73586,24,23,7.4,4,18
26-12-16,15:00,16.75334,25,24,5.6,4,19
26-12-16,15:30,14.29968,24,24,5.6,4,20
26-12-16,16:00,10.79896,24.2,24,5.6,4,21
26-12-16,16:30,6.02023,24,24,5.6,4,22
26-12-16,17:00,1.39227,23,27,5.6,4,23
26-12-16,17:30,0.24047,22,31,5.6,4,24
26-12-16,18:00,0,22,33,5.6,4,25
27-12-16,6:00,0,11,76,0,2.5,1
27-12-16,6:30,0,10,76,0,2.5,2
27-12-16,7:00,0,10,82,0,2.5,3
27-12-16,7:30,0.53022,10,82,0,2.5,4
27-12-16,8:00,1.69115,12,77,1.9,1,5
27-12-16,8:30,9.00885,14,64,0,1,6
27-12-16,9:00,12.91725,16,63,0,1.4,7
27-12-16,9:30,16.07645,18,52,0,1.7,8
27-12-16,10:00,12.90001,19,46,0,2,9
27-12-16,10:30,21.06031,20,43,5.6,3,10
27-12-16,11:00,22.51329,22,33,5.6,3,11
27-12-16,11:30,23.11436,22,23,0,2,12
27-12-16,12:00,24.18471,23,33,7.4,4,13
27-12-16,12:30,23.94232,23,31,7.4,4,14
27-12-16,13:00,22.92696,23,31,9.3,4,15
27-12-16,13:30,21.84298,24,27,7.4,4,16
27-12-16,14:00,19.77952,24.6,19.39,6.16,4,17
27-12-16,14:30,17.49961,25,13,5.6,4,18
27-12-16,15:00,15.32779,25,24,7.4,4,19
27-12-16,15:30,12.82504,24,27,11.1,4,20
27-12-16,16:00,9.41749,25,26,9.3,4,21
27-12-16,16:30,5.01165,24,29,9.3,4,22
27-12-16,17:00,1.48982,23,27.49,7.62,4,23
27-12-16,17:30,0.25913,22,24,5.6,4,24
27-12-16,18:00,0,22,35,5.6,3,25
28-12-16,6:00,0,12,77,3.7,2.5,1
28-12-16,6:30,0,12,77,3.7,2.5,2
28-12-16,7:00,0,11,82,1.9,2.5,3
28-12-16,7:30,0.50722,12,77,0,2,4
28-12-16,8:00,1.67861,12,77,0,1.2,5
28-12-16,8:30,8.40436,14,69,0,1,6
28-12-16,9:00,12.21224,17,59,0,1.5,7
28-12-16,9:30,15.24335,19,52,5.6,1.5,8
28-12-16,10:00,17.55385,20,49,11.1,2,9
28-12-16,10:30,19.0973,21,46,11.1,2.5,10
28-12-16,11:00,20.14626,21,43,13,2.5,11
28-12-16,11:30,20.717,23,30,9.3,2,12
28-12-16,12:00,21.11109,23,38,11.1,3,13
28-12-16,12:30,21.8252,23,33,9.3,3.5,14
28-12-16,13:00,21.68356,24,31,9.3,4,15
28-12-16,13:30,20.81254,26,28,9.3,4,16
28-12-16,14:00,19.20845,25,26,13,4,17
28-12-16,14:30,17.18,26,16,7.4,4,18
28-12-16,15:00,15.21738,26,26,11.1,4,19
28-12-16,15:30,13.02146,26,26,9.3,4,20
28-12-16,16:00,9.74016,26,26,11.1,4,21
28-12-16,16:30,5.72525,26,26,11.1,4,22
28-12-16,17:00,1.49401,25.3,26,7.84,4,23
28-12-16,17:30,0.27828,24,26,3.7,4,24
28-12-16,18:00,0,22,35,7.4,3.5,25
30-12-16,6:00,0,13,94,11.1,2,1
30-12-16,6:30,0,13,94,11.1,2,2
30-12-16,7:00,0,11,94,13,0.1,3
30-12-16,7:30,0.11312,11,100,13,0.1,4
30-12-16,8:00,0.5033,11.5,100,11.17,0.1,5
30-12-16,8:30,1.06319,12,100,9.3,0,6
30-12-16,9:00,1.89116,12,100,7.4,0.1,7
30-12-16,9:30,2.90172,13,100,9.3,0.1,8
30-12-16,10:00,3.40775,13,100,13,0.2,9
30-12-16,10:30,5.81014,13,100,11.1,0.5,10
30-12-16,11:00,18.29506,14,100,13,0.8,11
30-12-16,11:30,20.8797,14,99,11.1,0.2,12
30-12-16,12:00,21.35903,18,88,7.4,1.2,13
30-12-16,12:30,21.89996,19,73,7.4,1.4,14
30-12-16,13:00,21.29615,20,68,7.4,1.5,15
30-12-16,13:30,20.54521,21,64,7.4,1.5,16
30-12-16,14:00,19.99958,22,60,7.4,1.5,17
30-12-16,14:30,19.96238,23,43,9.3,2,18
30-12-16,15:00,17.69215,23,53,7.4,2.5,19
30-12-16,15:30,12.75737,23,53,7.4,2.5,20
30-12-16,16:00,9.49877,23,53,7.4,2.5,21
30-12-16,16:30,5.16777,22,60,9.3,2.5,22
30-12-16,17:00,1.58614,22,57,9.3,2.5,23
30-12-16,17:30,0.3078,21,51,7.4,2,24
30-12-16,18:00,0,19,68,7.4,2.5,25
31-12-16,6:00,0,11,100,13,0.1,1
31-12-16,6:30,0,11,100,11.1,0.1,2
31-12-16,7:00,0,11,100,9.3,0,3
31-12-16,7:30,0.09009,11,100,11.1,0,4
31-12-16,8:00,0.46097,11,100,11.1,0,5
31-12-16,8:30,1.04758,11,100,11.1,0,6
31-12-16,9:00,2.03473,12,100,11.1,0.1,7
31-12-16,9:30,2.68266,13,100,13,0.3,8
31-12-16,10:00,4.24019,13,100,13,0.4,9
31-12-16,10:30,6.61485,14,100,13,0.8,10
31-12-16,11:00,17.11502,16,100,11.1,0.8,11
31-12-16,11:30,19.5599,18,76,9.3,0.5,12
31-12-16,12:00,20.39044,19,83,7.4,1.5,13
31-12-16,12:30,20.60534,20,73,5.6,1.5,14
31-12-16,13:00,19.76069,21,68,5.6,2,15
31-12-16,13:30,19.29385,22,64,9.3,2,16
31-12-16,14:00,18.64247,22,60,11.1,2,17
31-12-16,14:30,15.9944,22,45,5.6,2,18
31-12-16,15:00,14.29563,22,60,11.1,2,19
31-12-16,15:30,11.22642,23,53,9.3,2,20
31-12-16,16:00,8.24678,23,53,9.3,3,21
31-12-16,16:30,4.8864,23,53,11.1,4,22
31-12-16,17:00,1.64483,22,60,9.3,4,23
31-12-16,17:30,0.31265,20,52,5.6,2,24
31-12-16,18:00,0,19,78,9.3,3,25
01-01-17,6:00,0,14,88,0,2,1
01-01-17,6:30,0,14,88,1.9,2,2
01-01-17,7:00,0,14,88,0,1.5,3
01-01-17,7:30,0.33839,13,94,0,1.5,4
01-01-17,8:00,1.70784,13,94,13,1.2,5
01-01-17,8:30,4.50866,14,81,11.1,1,6
01-01-17,9:00,7.48238,15,88,16.7,1.2,7
01-01-17,9:30,10.79413,16,82,16.7,1.2,8
01-01-17,10:00,13.95653,17,75.03,15.75,1.6,9
01-01-17,10:30,16.51657,18,68,14.8,2,10
01-01-17,11:00,18.89572,19,60,14.8,2,11
01-01-17,11:30,20.45706,21,31,9.3,2,12
01-01-17,12:00,21.06032,21,40,14.8,3,13
01-01-17,12:30,21.24601,22,38,13,3,14
01-01-17,13:00,20.92328,23,36,9.3,3,15
01-01-17,13:30,20.18435,23.1,36.65,11.71,3,16
01-01-17,14:00,18.82885,23,38,14.8,3,17
01-01-17,14:30,16.89056,23,31,9.3,2,18
01-01-17,15:00,14.8927,24,36,11.1,3,19
01-01-17,15:30,12.03494,24,38,11.1,3,20
01-01-17,16:00,8.5189,24,36,9.3,3,21
01-01-17,16:30,5.15988,24,36,11.1,3,22
01-01-17,17:00,1.56348,22,43,11.1,3,23
01-01-17,17:30,0.30181,22,35,9.3,2,24
01-01-17,18:00,0,19,56,1.9,3,25
02-01-17,6:00,0,11,100,7.4,1.5,1
02-01-17,6:30,0,12,100,3.7,1,2
02-01-17,7:00,0,11,100,1.9,0.7,3
02-01-17,7:30,0.13616,11,100,1.9,0.6,4
02-01-17,8:00,0.62273,11,100,1.9,0.6,5
02-01-17,8:30,1.37211,11,99,5.6,1,6
02-01-17,9:00,2.21095,13,100,5.6,1,7
02-01-17,9:30,2.85709,15,100,1.9,1,8
02-01-17,10:00,6.37825,17,82,0,1.2,9
02-01-17,10:30,10.9698,18,73,5.6,1.5,10
02-01-17,11:00,17.01405,18,77,9.3,1.7,11
02-01-17,11:30,17.73211,20,51,5.6,2,12
02-01-17,12:00,20.25786,19,73,13,2.5,13
02-01-17,12:30,20.00958,19,73,13,2.5,14
02-01-17,13:00,18.74607,20,73,13,2.5,15
02-01-17,13:30,18.79979,21,64,11.1,2.5,16
02-01-17,14:00,17.42274,22,60,13,2.5,17
02-01-17,14:30,15.81075,22,47,7.4,2,18
02-01-17,15:00,12.22123,22,53,7.4,2.5,19
02-01-17,15:30,9.96382,23,50,5.6,3.5,20
02-01-17,16:00,7.23167,23,50,1.9,3,21
02-01-17,16:30,4.32654,22,53,5.6,3,22
02-01-17,17:00,1.44053,22,53,5.6,3,23
02-01-17,17:30,0.28082,21,50,5.6,2,24
02-01-17,18:00,0,20,64,0,2.5,25
03-01-17,6:00,0,11,100,0,1.5,1
03-01-17,6:30,0,11.2,100,0,1.5,2
03-01-17,7:00,0,12,100,0,1.5,3
03-01-17,7:30,0.35471,13,100,3.7,1.3,4
03-01-17,8:00,1.71636,13,100,0,1.3,5
03-01-17,8:30,4.57638,12,89,0,1,6
03-01-17,9:00,8.4363,14.4,85.77,5.6,1.3,7
03-01-17,9:30,11.21372,17,82,5.6,1.8,8
03-01-17,10:00,14.96905,18,73,7.4,2,9
03-01-17,10:30,16.82945,19,68,7.4,2.5,10
03-01-17,11:00,19.868,20,64,11.1,2.5,11
03-01-17,11:30,20.88714,21,50,5.6,2,12
03-01-17,12:00,20.57963,21,60,9.3,2.5,13
03-01-17,12:30,21.65821,21,60,9.3,2.5,14
03-01-17,13:00,21.32714,21,56,11.1,3,15
03-01-17,13:30,19.70137,22,53,11.1,3,16
03-01-17,14:00,19.95001,21,56,13,3,17
03-01-17,14:30,16.91824,22,38,7.4,2,18
03-01-17,15:00,15.90221,22,50,7.4,4,19
03-01-17,15:30,12.43071,22,50,7.4,4,20
03-01-17,16:00,0,22,50,7.4,4,21
03-01-17,16:30,0,22,46,9.3,4,22
03-01-17,17:00,0,22,50,7.4,4,23
03-01-17,17:30,0,21,44,7.4,4,24
03-01-17,18:00,0,20,60,5.6,4,25
04-01-17,6:00,0,11,100,0,1.4,1
04-01-17,6:30,0,10,100,0,1.5,2
04-01-17,7:00,0,10,100,0,1.5,3
04-01-17,7:30,0.32936,10,100,0,1.2,4
04-01-17,8:00,1.87029,11,100,0,0.7,5
04-01-17,8:30,4.69237,12,98,0,0.5,6
04-01-17,9:00,8.17079,14,100,0,0.6,7
04-01-17,9:30,11.3281,16,100,5.6,0.8,8
04-01-17,10:00,14.2509,16,100,5.6,1.1,9
04-01-17,10:30,16.31888,18,88,5.6,1.2,10
04-01-17,11:00,17.95204,18,88,11.1,1.5,11
04-01-17,11:30,20.27664,19,56,9.3,1,12
04-01-17,12:00,21.62777,19,68,9.3,2,13
04-01-17,12:30,21.59856,20,64,11.1,2,14
04-01-17,13:00,21.97051,21,56,11.1,3,15
04-01-17,13:30,20.11191,22,53,11.1,3,16
04-01-17,14:00,19.07135,22,53,7.4,3,17
04-01-17,14:30,17.41846,22,45,5.6,2,18
04-01-17,15:00,15.08321,23,50,7.4,3,19
04-01-17,15:30,12.74808,23,50,7.4,3,20
04-01-17,16:00,9.90063,23,47,7.4,3,21
04-01-17,16:30,6.40438,23,47,9.3,3,22
04-01-17,17:00,1.78859,22,50,7.4,3,23
04-01-17,17:30,0.37257,22,41,3.7,2,24
04-01-17,18:00,0,21,56,3.7,3,25
05-01-17,6:00,0,12,100,0,2,1
05-01-17,6:30,0,12,100,0,2,2
05-01-17,7:00,0,12,100,1.9,2,3
05-01-17,7:30,0.3666,11,100,0,1.3,4
05-01-17,8:00,1.83787,12,100,0,1.3,5
05-01-17,8:30,5.45836,13,98,0,1,6
05-01-17,9:00,8.84115,19,73,0,1.1,7
05-01-17,9:30,12.59407,19,64,3.7,1.3,8
05-01-17,10:00,15.60709,20,60,5.6,1.5,9
05-01-17,10:30,18.33264,21,53,9.3,1.7,10
05-01-17,11:00,19.4677,22,46,7.4,1.8,11
05-01-17,11:30,21.41109,22,34,7.4,1,12
05-01-17,12:00,22.17402,23,44,11.1,2.5,13
05-01-17,12:30,22.66204,23,44,11.1,3,14
05-01-17,13:00,23.24094,24,38,11.1,3,15
05-01-17,13:30,21.30216,24,38,11.1,4,16
05-01-17,14:00,20.74401,25,34,11.1,4,17
05-01-17,14:30,18.60963,25,26,9.3,4,18
05-01-17,15:00,16.39971,25,32,9.3,5,19
05-01-17,15:30,13.92373,25,34,11.1,5,20
05-01-17,16:00,10.14325,25,36,13,5,21
05-01-17,16:30,6.56668,24,36,13,5,22
05-01-17,17:00,1.73917,24,38,13,5,23
05-01-17,17:30,0.4344,24,34,9.3,4,24
05-01-17,18:00,0,22,50,7.4,4,25
06-01-17,6:00,0,21,55.78,6.64,3.8,1
06-01-17,6:30,0,12,100,0,2,2
06-01-17,7:00,0,12,100,0,1.5,3
06-01-17,7:30,0.35508,12,100,0,1.2,4
06-01-17,8:00,1.79154,13,100,0,1.2,5
06-01-17,8:30,5.04435,13,86,0,1,6
06-01-17,9:00,8.18506,16,88,1.9,1.2,7
06-01-17,9:30,11.07567,17,77,3.7,1.5,8
06-01-17,10:00,14.25459,18,68,5.6,1.5,9
06-01-17,10:30,16.26531,19,68,7.4,2,10
06-01-17,11:00,17.05141,20,64,9.3,2.5,11
06-01-17,11:30,18.4342,21,46,9.3,2,12
06-01-17,12:00,21.73931,21,60,11.1,3.5,13
06-01-17,12:30,21.6148,22,57,13,4,14
06-01-17,13:00,21.68638,22,57,16.7,4,15
06-01-17,13:30,14.75216,22,53,16.7,4,16
06-01-17,14:00,16.83872,23,53,14.8,4,17
06-01-17,14:30,8.67521,22,43,11.1,2,18
06-01-17,15:00,5.82845,23,50,13,4,19
06-01-17,15:30,4.96041,23,50,13,5,20
06-01-17,16:00,3.8874,22,53,9.3,5,21
06-01-17,16:30,1.88269,22,53,11.1,5,22
06-01-17,17:00,1.2799,22,57,14.8,5,23
06-01-17,17:30,0.27089,22,47,9.3,4,24
06-01-17,18:00,0,21,60,11.1,4,25
07-01-17,6:00,0,15,82,0,2.5,1
07-01-17,6:30,0,15,88,0,2.5,2
07-01-17,7:00,0,15,88,0,2.5,3
07-01-17,7:30,0.21235,15,88,0,2,4
07-01-17,8:00,0.96489,15,88,0,2,5
07-01-17,8:30,4.66686,15,76,3.7,2,6
07-01-17,9:00,7.97802,17,77,0,2,7
07-01-17,9:30,10.72472,18,73,1.9,2,8
07-01-17,10:00,13.71663,18,68,14.8,2,9
07-01-17,10:30,18.32739,18.5,65.71,8.84,2.2,10
07-01-17,11:00,18.70498,19,64,1.9,2.5,11
07-01-17,11:30,19.8883,19,51,7.4,2,12
07-01-17,12:00,20.96297,20,56,3.7,3,13
07-01-17,12:30,21.46903,20,52,7.4,3,14
07-01-17,13:00,16.0941,20.6,48.88,12.35,3,15
07-01-17,13:30,7.26701,21,46,16.7,3,16
07-01-17,14:00,20.3361,21,46,9.3,5,17
07-01-17,14:30,10.99919,21,33,7.4,4,18
07-01-17,15:00,14.64397,21,43,11.1,5,19
07-01-17,15:30,8.19723,22,41,9.3,5,20
07-01-17,16:00,7.92756,21,38,11.1,5,21
07-01-17,16:30,3.62405,21,35,9.3,5,22
07-01-17,17:00,2.16026,21,33,9.3,5,23
07-01-17,17:30,0.4128,20,26,7.4,4,24
07-01-17,18:00,0,19,43,3.7,5,25
08-01-17,6:00,0,13,100,11.1,1.5,1
08-01-17,6:30,0,13,100,11.1,1.5,2
08-01-17,7:00,0,13,100,16.7,1.5,3
08-01-17,7:30,0.22402,13,100,13,1.3,4
08-01-17,8:00,0.94581,13,100,13,1.1,5
08-01-17,8:30,2.68304,13,92,11.1,0.5,6
08-01-17,9:00,5.01946,14,100,18.5,1.1,7
08-01-17,9:30,9.87327,14,94,18.5,1.1,8
08-01-17,10:00,13.48894,15,88,16.7,1.3,9
08-01-17,10:30,9.25998,15,88,14.8,1.5,10
08-01-17,11:00,6.89891,16,77,18.5,1.5,11
08-01-17,11:30,7.40946,18,64,14.8,1,12
08-01-17,12:00,6.03372,18,64,18.5,2,13
08-01-17,12:30,10.50056,17,63,18.5,2,14
08-01-17,13:00,5.88165,19,52,20.4,2,15
08-01-17,13:30,22.71407,19,49,18.5,2,16
08-01-17,14:00,18.67411,20,43,20.4,2,17
08-01-17,14:30,16.88681,19,38,11.1,2,18
08-01-17,15:00,14.11905,19.5,39.61,13.9,2.5,19
08-01-17,15:30,10.98988,20,43,16.7,3,20
08-01-17,16:00,8.63189,20,43,16.7,3,21
08-01-17,16:30,5.05973,19,40,18.5,3,22
08-01-17,17:00,2.0744,19,40,16.7,3,23
08-01-17,17:30,0.3488,19,27,11.1,2,24
08-01-17,18:00,0,18,37,11.1,3,25
09-01-17,6:00,0,10,87,0,2,1
09-01-17,6:30,0,10,87,1.9,2,2
09-01-17,7:00,0,10,100,1.9,2,3
09-01-17,7:30,0.23794,10,94,5.6,1.6,4
09-01-17,8:00,1.67423,11,94,5.6,1,5
09-01-17,8:30,4.74658,12,69,7.4,1,6
09-01-17,9:00,8.33627,13,72,3.7,1.2,7
09-01-17,9:30,12.62874,15,55,5.6,1.4,8
09-01-17,10:00,15.73219,16,52,11.1,1.5,9
09-01-17,10:30,18.13017,16,59,11.1,1.5,10
09-01-17,11:00,19.51987,17,52,13,1.5,11
09-01-17,11:30,21.11904,17,51,11.1,1,12
09-01-17,12:00,21.12502,18,49,9.3,1.6,13
09-01-17,12:30,22.99354,19,32,14.8,1.9,14
09-01-17,13:00,22.64523,20,28,18.5,3,15
09-01-17,13:30,21.78468,20,28,13,3,16
09-01-17,14:00,20.91939,20,26,16.7,3,17
09-01-17,14:30,19.06427,20,15,9.3,4,18
09-01-17,15:00,16.55074,20,19.28,10.35,4.7,19
09-01-17,15:30,13.67473,20,24,11.1,5,20
09-01-17,16:00,10.02062,20,26,9.3,5,21
09-01-17,16:30,5.90772,19,28,9.3,5,22
09-01-17,17:00,2.18405,19,30,7.4,5,23
09-01-17,17:30,0.51957,18,27,9.3,4,24
09-01-17,18:00,0,18,34,5.6,4,25
10-01-17,6:00,0,9,93,0,2,1
10-01-17,6:30,0,10,94,0,2,2
10-01-17,7:00,0,8.7,93.48,0,1.8,3
10-01-17,7:30,0.34711,8,93,0,1.7,4
10-01-17,8:00,1.86604,9,93,0,1.5,5
10-01-17,8:30,5.75899,9,83,0,1,6
10-01-17,9:00,10.35558,12,82,0,1.2,7
10-01-17,9:30,14.20936,13,72,0,1.2,8
10-01-17,10:00,15.87419,15,59,0,1.6,9
10-01-17,10:30,18.88522,16,55,3.7,2,10
10-01-17,11:00,22.12249,16,52,7.4,2,11
10-01-17,11:30,21.74969,17,31,5.6,2,12
10-01-17,12:00,16.34642,17,42,7.4,2,13
10-01-17,12:30,24.40263,17,42,11.1,2.5,14
10-01-17,13:00,23.32268,17,42,14.8,2.5,15
10-01-17,13:30,22.87975,18,37,11.1,3.5,16
10-01-17,14:00,22.12355,18,28,13,3.5,17
10-01-17,14:30,20.83644,18,19,9.3,2,18
10-01-17,15:00,17.16923,18,24,11.1,3,19
10-01-17,15:30,14.597,18,26,9.3,4,20
10-01-17,16:00,12.13188,18,22,14.8,5,21
10-01-17,16:30,7.74811,18,21,11.1,5,22
10-01-17,17:00,1.94905,18,22,13,5,23
10-01-17,17:30,0.60545,17,17,5.6,4,24
10-01-17,18:00,0,5.8,62.02,0.19,2.7,25
11-01-17,6:00,0,5,65,0,2.5,1
11-01-17,6:30,0,7,61,0,2.5,2
11-01-17,7:00,0,5,65,0,2,3
11-01-17,7:30,0.45532,5,65,0,1,4
11-01-17,8:00,1.77462,6,66,0,0.6,5
11-01-17,8:30,8.26468,7,59,0,1,6
11-01-17,9:00,12.38651,11,47,0,2,7
11-01-17,9:30,15.99714,13,41,0,2,8
11-01-17,10:00,18.88148,14,33,3.7,2,9
11-01-17,10:30,21.04316,14,33,3.7,3,10
11-01-17,11:00,22.38996,15,31,5.6,3,11
11-01-17,11:30,23.09562,15,21,5.6,2,12
11-01-17,12:00,23.53849,16,23,7.4,4,13
11-01-17,12:30,24.4633,16,23,11.1,4,14
11-01-17,13:00,24.42252,16,23,9.3,4,15
11-01-17,13:30,23.04371,16,25,11.1,5,16
11-01-17,14:00,22.34543,16,23,11.1,5,17
11-01-17,14:30,20.96926,17,13,3.7,4,18
11-01-17,15:00,18.32317,17,20,11.1,5,19
11-01-17,15:30,15.35929,17,20,11.1,5,20
11-01-17,16:00,12.85355,17,20,11.1,5,21
11-01-17,16:30,8.70798,17,22,14.8,5,22
11-01-17,17:00,1.96736,17,22,9.3,5,23
11-01-17,17:30,0.67221,16,15,9.3,4,24
11-01-17,18:00,0.0001,15,23,7.4,5,25
12-01-17,6:00,0,6,57,0,2.5,1
12-01-17,6:30,0,6,61.57,0,2.5,2
12-01-17,7:00,0,6,66,0,2.5,3
12-01-17,7:30,0.43446,4,75,0,2.5,4
12-01-17,8:00,1.74103,6,70,0,2,5
12-01-17,8:30,7.98458,8,52,0,1,6
12-01-17,9:00,12.0387,13,41,0,2,7
12-01-17,9:30,15.05164,13,41,0,2,8
12-01-17,10:00,18.34108,13,41,0,3.5,9
12-01-17,10:30,20.51043,15,34,7.4,4,10
12-01-17,11:00,21.66401,15.6,28.43,9.35,4,11
12-01-17,11:30,23.7578,16,24,9.3,4,12
12-01-17,12:00,23.685,16,27,7.4,5,13
12-01-17,12:30,24.1258,17,19,7.4,5,14
12-01-17,13:00,24.93043,17,19,7.4,5,15
12-01-17,13:30,23.77057,17,18,9.3,5,16
12-01-17,14:00,22.63451,17.5,13.37,8.47,4.5,17
12-01-17,14:30,20.66515,18,9,7.4,4,18
12-01-17,15:00,18.13785,18,18,9.3,5,19
12-01-17,15:30,15.05805,18,18,7.4,5,20
12-01-17,16:00,11.55672,19,17,5.6,5,21
12-01-17,16:30,7.65489,18,18,9.3,5,22
12-01-17,17:00,2.03805,17,19,9.3,5,23
12-01-17,17:30,0.61051,17,11,3.7,4,24
12-01-17,18:00,0,16,22,5.6,4,25
13-01-17,6:00,0,6,70,0,3,1
13-01-17,6:30,0,6,66,0,3,2
13-01-17,7:00,0,6,66,0,3,3
13-01-17,7:30,0.3992,6,70,0,2.5,4
13-01-17,8:00,1.78057,6,70,1.9,2,5
13-01-17,8:30,7.09744,8,52,0,2,6
13-01-17,9:00,11.48843,12,44,0,2,7
13-01-17,9:30,14.41742,14,36,0,2,8
13-01-17,10:00,17.76313,15,34,0,2.5,9
13-01-17,10:30,19.77837,15,34,7.4,3,10
13-01-17,11:00,20.48987,16,29,11.1,3,11
13-01-17,11:30,20.87869,16,21,9.3,2,12
13-01-17,12:00,20.26373,17,27,9.3,4,13
13-01-17,12:30,21.11471,17,26,9.3,5,14
13-01-17,13:00,20.76729,18,24,7.4,5,15
13-01-17,13:30,20.26515,18,32,9.3,5,16
13-01-17,14:00,20.76389,19,23,7.4,5,17
13-01-17,14:30,14.27403,20,10,5.6,4,18
13-01-17,15:00,18.12794,20,21,7.4,5,19
13-01-17,15:30,15.4631,20,21,3.7,5,20
13-01-17,16:00,11.80112,19,21,7.4,5,21
13-01-17,16:30,8.28413,20,16,11.1,5,22
13-01-17,17:00,2.31078,19,15,14.8,5,23
13-01-17,17:30,0.71862,18,19,7.4,4,24
13-01-17,18:00,0.00013,16,29,0,4,25
14-01-17,6:00,0,8,66,0,2.5,1
14-01-17,6:30,0,6,70,0,2.5,2
14-01-17,7:00,0,7,71,0,2,3
14-01-17,7:30,0.33358,7,71,0,2,4
14-01-17,8:00,1.92509,7,71,0,1.5,5
14-01-17,8:30,6.05683,9,65,0,1,6
14-01-17,9:00,9.01133,13,47,1.9,2,7
14-01-17,9:30,12.24211,13,44,13,2.5,8
14-01-17,10:00,16.30762,14,43.08,13.95,2.8,9
14-01-17,10:30,17.11462,15,42,13,3,10
14-01-17,11:00,20.08633,16,39,11.1,3,11
14-01-17,11:30,22.00268,16,31,9.3,2,12
14-01-17,12:00,22.68876,18,34,9.3,4,13
14-01-17,12:30,22.31365,18,32,11.1,5,14
14-01-17,13:00,20.17188,18,34,13,5,15
14-01-17,13:30,22.07492,18,32,9.3,5,16
14-01-17,14:00,19.57578,18.5,27.78,8.01,3.5,17
14-01-17,14:30,15.82076,19,24,7.4,2,18
14-01-17,15:00,14.89081,19,32,7.4,5,19
14-01-17,15:30,13.48747,19,32,7.4,5,20
14-01-17,16:00,9.76399,19,32,13,4,21
14-01-17,16:30,6.87579,19,30,9.3,4,22
14-01-17,17:00,2.4673,19,30,9.3,4,23
14-01-17,17:30,0.76742,18,24,7.4,2,24
14-01-17,18:00,0,16,42,7.4,3.5,25
15-01-17,6:00,0,9,58,11.1,2.5,1
15-01-17,6:30,0,9,58,1.9,2.5,2
15-01-17,7:00,0,9,58,0,2.5,3
15-01-17,7:30,0.3522,9,58,0,2.5,4
15-01-17,8:00,1.69617,10,58,9.3,2,5
15-01-17,8:30,5.83482,11,50,5.6,2,6
15-01-17,9:00,9.2784,13,51,0,2.5,7
15-01-17,9:30,12.12162,14,48,1.9,2.5,8
15-01-17,10:00,14.91421,15,45,0,2.5,9
15-01-17,10:30,11.68052,16,39,9.3,3,10
15-01-17,11:00,18.50435,17,37,9.3,3,11
